timestamp,machine_id,operating_mode,temperature_c,vibration_mm_s,pressure_kpa,current_a,rpm,ambient_c,maintenance_age_days,fault_label,fault_type
2025-03-18T06:00:00Z,M022,high_load,61.976,3.889,154.959,17.059,2276.2,19.667,187,0,none
2025-03-18T12:00:00Z,M022,high_load,65.103,4.196,159.304,17.903,2342.1,25.324,187,0,none
2025-03-18T18:00:00Z,M022,high_load,62.424,3.834,159.682,17.444,2304.5,22.714,187,0,none
2025-03-19T00:00:00Z,M022,high_load,74.659,4.059,155.484,17.729,2255.9,18.053,188,1,cooling_degradation
2025-03-19T06:00:00Z,M022,idle,40.734,2.09,104.504,5.449,741.0,19.882,188,0,none
2025-03-19T12:00:00Z,M022,idle,42.155,2.293,102.934,5.556,631.8,26.575,188,0,none
2025-03-19T18:00:00Z,M022,idle,39.855,2.487,106.613,5.168,583.3,22.726,188,0,none
2025-03-20T00:00:00Z,M022,idle,41.097,2.139,105.742,5.782,741.2,17.571,189,0,none
2025-03-20T06:00:00Z,M022,idle,40.111,2.22,106.269,5.709,668.1,21.66,189,0,none
2025-03-20T12:00:00Z,M022,load,55.171,3.284,135.542,12.157,1488.0,26.534,189,0,none
2025-03-20T18:00:00Z,M022,load,53.758,3.142,129.065,12.319,1636.8,22.439,189,0,none
2025-03-21T00:00:00Z,M022,load,52.417,2.829,134.561,13.523,1622.0,17.592,190,0,none
2025-03-21T06:00:00Z,M022,load,55.091,3.391,139.762,11.426,1599.2,19.493,190,0,none
2025-03-21T12:00:00Z,M022,load,55.511,3.482,136.627,12.994,1524.3,27.522,190,0,none
2025-03-21T18:00:00Z,M022,load,52.697,3.29,132.075,11.587,1697.3,22.448,190,0,none
2025-03-22T00:00:00Z,M022,load,53.209,3.094,135.767,12.388,1584.8,17.372,191,0,none
2025-03-22T06:00:00Z,M022,load,55.142,3.327,136.015,12.549,1566.4,20.263,191,0,none
2025-03-22T12:00:00Z,M022,load,62.394,2.975,137.066,13.109,1568.3,25.6,191,1,cooling_degradation
2025-03-22T18:00:00Z,M022,load,54.54,3.178,135.504,12.578,1580.3,23.797,191,0,none
2025-03-23T00:00:00Z,M022,load,49.64,3.218,132.342,12.777,1587.1,15.541,192,0,none
2025-03-23T06:00:00Z,M022,load,54.052,3.354,136.217,12.311,1518.7,19.235,192,0,none
2025-03-23T12:00:00Z,M022,load,54.877,3.275,130.046,12.104,1527.0,27.402,192,0,none
2025-03-23T18:00:00Z,M022,high_load,63.127,4.004,157.139,18.02,2338.1,22.152,192,0,none
2025-03-24T00:00:00Z,M022,high_load,62.461,4.177,160.567,16.359,2299.1,16.734,193,0,none
2025-03-24T06:00:00Z,M022,high_load,65.528,5.663,163.367,18.286,2218.8,21.601,193,1,bearing_wear
2025-03-24T12:00:00Z,M022,high_load,63.686,4.181,158.987,17.24,2432.9,25.482,193,0,none
2025-03-24T18:00:00Z,M022,high_load,65.916,4.184,157.947,18.039,2265.0,23.358,193,0,none
2025-03-25T00:00:00Z,M022,high_load,58.493,2.897,160.89,16.005,2300.3,16.038,0,0,none
2025-03-25T06:00:00Z,M022,idle,33.301,0.981,109.567,3.889,639.6,20.472,0,0,none
2025-03-25T12:00:00Z,M022,idle,37.942,0.945,112.161,2.759,680.6,25.208,0,0,none
2025-03-25T18:00:00Z,M022,idle,36.522,0.848,112.254,4.472,609.8,23.139,0,0,none
2025-03-26T00:00:00Z,M022,idle,34.698,0.745,112.708,4.268,625.3,16.955,1,0,none
2025-03-26T06:00:00Z,M022,idle,34.81,0.97,106.491,4.054,672.2,20.067,1,0,none
2025-03-26T12:00:00Z,M022,load,51.131,2.016,138.541,11.594,1560.7,26.292,1,0,none
2025-03-26T18:00:00Z,M022,load,50.244,1.754,137.916,10.734,1654.4,22.408,1,0,none
2025-03-27T00:00:00Z,M022,load,48.398,2.008,139.13,10.531,1692.8,16.772,2,0,none
2025-03-27T06:00:00Z,M022,load,47.24,1.778,136.17,10.596,1602.9,19.692,2,0,none
2025-03-27T12:00:00Z,M022,load,50.611,2.117,140.751,10.143,1677.2,25.352,2,0,none
2025-03-27T18:00:00Z,M022,load,49.48,2.062,138.713,10.844,1684.2,22.89,2,0,none
2025-03-28T00:00:00Z,M022,load,48.197,1.981,140.483,10.149,1683.1,17.427,3,0,none
2025-03-28T06:00:00Z,M022,load,47.701,1.972,145.729,11.027,1652.7,19.981,3,0,none
2025-03-28T12:00:00Z,M022,load,51.146,2.094,139.599,10.845,1577.7,26.728,3,0,none
2025-03-28T18:00:00Z,M022,load,50.035,1.986,142.637,10.921,1715.1,23.532,3,0,none
2025-03-29T00:00:00Z,M022,load,48.886,2.047,142.625,9.47,1629.8,16.957,4,0,none
2025-03-29T06:00:00Z,M022,load,46.82,1.952,145.692,11.128,1590.2,19.782,4,0,none
2025-03-29T12:00:00Z,M022,load,51.25,2.128,136.555,10.611,1632.0,26.394,4,0,none
2025-03-29T18:00:00Z,M022,high_load,58.36,2.5,160.685,15.196,2225.8,23.306,4,0,none
2025-03-30T00:00:00Z,M022,high_load,56.804,3.007,162.044,15.554,2321.7,16.803,5,0,none
2025-03-30T06:00:00Z,M022,high_load,56.947,2.796,161.348,16.145,2262.3,20.652,5,0,none
2025-03-30T12:00:00Z,M022,high_load,62.507,2.667,160.33,14.398,2314.6,26.635,5,0,none
2025-03-30T18:00:00Z,M022,high_load,58.89,2.777,156.911,15.022,2273.5,21.867,5,0,none
2025-03-31T00:00:00Z,M022,high_load,56.633,2.764,170.052,17.055,2259.8,17.524,6,0,none
2025-03-31T06:00:00Z,M022,idle,36.297,0.972,110.393,3.878,647.9,19.483,6,0,none
2025-03-31T12:00:00Z,M022,idle,38.144,0.981,114.284,4.662,552.8,25.826,6,0,none
2025-03-31T18:00:00Z,M022,idle,34.937,0.899,113.049,4.375,631.6,21.334,6,0,none
2025-04-01T00:00:00Z,M022,idle,36.608,1.267,108.804,4.177,648.0,16.544,7,0,none
2025-04-01T06:00:00Z,M022,idle,37.067,0.779,102.783,4.483,626.6,20.547,7,0,none
2025-04-01T12:00:00Z,M022,load,50.19,1.762,138.338,9.992,1596.4,27.144,7,0,none
2025-04-01T18:00:00Z,M022,load,50.862,2.038,138.117,10.387,1625.8,20.792,7,0,none
2025-04-02T00:00:00Z,M022,load,50.718,1.995,140.735,9.545,1611.8,18.029,8,0,none
2025-04-02T06:00:00Z,M022,load,47.569,1.927,137.774,11.475,1575.3,19.634,8,0,none
2025-04-02T12:00:00Z,M022,load,51.874,2.067,143.705,10.359,1551.8,27.483,8,0,none
2025-04-02T18:00:00Z,M022,load,48.191,1.606,142.358,10.67,1641.9,23.025,8,0,none
2025-04-03T00:00:00Z,M022,load,48.511,2.005,138.685,10.075,1579.9,16.229,9,0,none
2025-04-03T06:00:00Z,M022,load,49.15,1.782,142.615,11.275,1605.8,20.193,9,0,none
2025-04-03T12:00:00Z,M022,load,50.392,2.265,144.813,11.176,1652.3,26.47,9,0,none
2025-04-03T18:00:00Z,M022,load,49.54,1.88,139.41,10.459,1590.1,21.727,9,0,none
2025-04-04T00:00:00Z,M022,load,46.191,2.158,142.739,10.162,1575.2,17.053,10,0,none
2025-04-04T06:00:00Z,M022,load,51.541,1.757,136.317,11.004,1550.1,19.523,10,0,none
2025-04-04T12:00:00Z,M022,load,52.218,1.944,138.152,10.133,1534.8,27.769,10,0,none
2025-04-04T18:00:00Z,M022,high_load,59.243,2.842,162.559,16.557,2265.5,22.651,10,0,none
2025-04-05T00:00:00Z,M022,high_load,54.056,2.613,161.045,14.858,2239.2,17.09,11,0,none
2025-04-05T06:00:00Z,M022,high_load,60.142,2.698,166.906,15.43,2383.8,20.602,11,0,none
2025-04-05T12:00:00Z,M022,high_load,63.285,2.79,161.627,15.956,2306.5,26.655,11,0,none
2025-04-05T18:00:00Z,M022,high_load,60.312,2.602,159.304,15.664,2285.7,23.187,11,0,none
2025-04-06T00:00:00Z,M022,high_load,58.816,2.78,163.353,16.135,2256.9,17.694,12,0,none
2025-04-06T06:00:00Z,M022,idle,33.304,1.085,111.583,4.171,674.5,19.93,12,0,none
2025-04-06T12:00:00Z,M022,idle,38.959,0.894,115.013,3.701,644.6,26.146,12,0,none
2025-04-06T18:00:00Z,M022,idle,37.797,0.941,112.022,4.458,677.7,23.138,12,0,none
2025-04-07T00:00:00Z,M022,idle,37.95,1.12,110.432,3.921,646.4,16.999,13,0,none
2025-04-07T06:00:00Z,M022,idle,36.419,1.065,109.681,3.764,702.3,20.664,13,0,none
2025-04-07T12:00:00Z,M022,load,51.373,2.01,136.369,10.845,1605.5,27.172,13,0,none
2025-04-07T18:00:00Z,M022,load,50.033,2.379,137.499,11.385,1584.7,22.564,13,0,none
2025-04-08T00:00:00Z,M022,load,47.236,1.717,141.471,10.933,1552.0,16.973,14,0,none
2025-04-08T06:00:00Z,M022,load,47.821,2.066,142.595,10.633,1486.5,21.016,14,0,none
2025-04-08T12:00:00Z,M022,load,52.395,1.873,140.898,11.057,1622.4,25.359,14,0,none
2025-04-08T18:00:00Z,M022,load,48.397,1.939,142.024,11.131,1677.4,23.593,14,0,none
2025-04-09T00:00:00Z,M022,load,49.256,2.017,142.146,10.471,1503.6,17.416,15,0,none
2025-04-09T06:00:00Z,M022,load,50.217,1.902,137.74,9.936,1550.8,20.218,15,0,none
2025-04-09T12:00:00Z,M022,load,50.021,2.008,139.173,11.127,1621.8,25.216,15,0,none
2025-04-09T18:00:00Z,M022,load,50.156,1.664,136.177,9.223,1567.8,22.492,15,0,none
2025-04-10T00:00:00Z,M022,load,44.553,2.118,137.472,11.014,1580.4,16.539,16,0,none
2025-04-10T06:00:00Z,M022,load,47.382,1.745,139.495,10.499,1581.1,17.336,16,0,none
2025-04-10T12:00:00Z,M022,load,50.957,2.236,142.042,11.102,1537.4,24.918,16,0,none
2025-04-10T18:00:00Z,M022,high_load,57.735,2.636,164.615,15.261,2343.9,22.038,16,0,none
2025-01-01T00:00:00Z,M023,load,47.689,1.948,142.284,10.91,1608.1,14.335,53,0,none
2025-01-01T06:00:00Z,M023,load,50.328,1.867,140.017,10.994,1532.1,17.11,53,0,none
2025-01-01T12:00:00Z,M023,load,50.32,1.702,135.16,11.61,1595.4,23.646,53,0,none
2025-01-01T18:00:00Z,M023,load,49.48,1.915,137.948,10.596,1542.6,21.155,53,0,none
2025-01-02T00:00:00Z,M023,load,47.415,1.944,140.231,11.352,1708.3,13.402,54,0,none
2025-01-02T06:00:00Z,M023,load,49.372,1.934,134.129,11.416,1676.7,17.691,54,0,none
2025-01-02T12:00:00Z,M023,load,51.732,1.843,139.792,11.457,1671.5,23.896,54,0,none
2025-01-02T18:00:00Z,M023,load,50.243,2.194,141.287,11.232,1555.3,21.64,54,0,none
2025-01-03T00:00:00Z,M023,high_load,59.78,2.561,167.044,16.062,2220.2,14.472,55,0,none
2025-01-03T06:00:00Z,M023,high_load,59.326,2.912,163.701,16.381,2272.7,17.677,55,0,none
2025-01-03T12:00:00Z,M023,high_load,61.484,4.816,162.242,15.38,2341.9,23.378,55,1,bearing_wear
2025-01-03T18:00:00Z,M023,high_load,60.166,2.85,162.639,16.441,2301.3,19.878,55,0,none
2025-01-04T00:00:00Z,M023,high_load,59.808,2.536,161.652,17.142,2282.2,14.178,56,0,none
2025-01-04T06:00:00Z,M023,high_load,61.515,2.688,157.92,15.496,2328.7,18.542,56,0,none
2025-01-04T12:00:00Z,M023,idle,40.588,0.988,111.473,4.705,637.1,25.373,56,0,none
2025-01-04T18:00:00Z,M023,idle,38.878,0.932,111.507,3.531,702.3,20.157,56,0,none
2025-01-05T00:00:00Z,M023,idle,33.876,0.932,111.204,3.94,697.7,12.827,57,0,none
2025-01-05T06:00:00Z,M023,idle,36.236,1.111,109.638,3.982,663.4,18.998,57,0,none
2025-01-05T12:00:00Z,M023,idle,39.262,1.195,110.136,4.526,595.8,23.454,57,0,none
2025-01-05T18:00:00Z,M023,load,51.813,1.897,133.636,11.034,1652.0,20.828,57,0,none
2025-01-06T00:00:00Z,M023,load,46.973,1.869,137.733,11.315,1634.9,14.839,58,0,none
2025-01-06T06:00:00Z,M023,load,48.989,1.925,140.018,10.789,1662.9,17.4,58,0,none
2025-01-06T12:00:00Z,M023,load,51.482,1.763,140.429,11.757,1603.9,24.272,58,0,none
2025-01-06T18:00:00Z,M023,load,50.135,1.822,137.107,11.435,1594.7,20.151,58,0,none
2025-01-07T00:00:00Z,M023,load,49.908,1.845,143.042,11.255,1562.5,14.684,59,0,none
2025-01-07T06:00:00Z,M023,load,48.888,1.746,139.734,11.282,1636.9,17.808,59,0,none
2025-01-07T12:00:00Z,M023,load,52.303,2.23,135.664,10.932,1537.5,23.945,59,0,none
2025-01-07T18:00:00Z,M023,load,50.087,1.72,137.849,11.105,1584.3,21.056,59,0,none
2025-01-08T00:00:00Z,M023,load,48.46,1.944,136.861,11.742,1542.9,14.894,60,0,none
2025-01-08T06:00:00Z,M023,load,49.989,1.71,138.838,10.534,1550.9,18.45,60,0,none
2025-01-08T12:00:00Z,M023,load,50.35,1.907,145.139,11.183,1618.9,24.279,60,0,none
2025-01-08T18:00:00Z,M023,load,50.903,1.691,142.762,10.722,1625.9,19.682,60,0,none
2025-01-09T00:00:00Z,M023,high_load,57.265,2.736,161.944,16.591,2273.1,14.298,61,0,none
2025-01-09T06:00:00Z,M023,high_load,59.899,2.389,162.722,15.586,2241.6,19.265,61,0,none
2025-01-09T12:00:00Z,M023,high_load,59.176,2.971,159.268,16.274,2300.9,24.358,61,0,none
2025-01-09T18:00:00Z,M023,high_load,61.686,2.56,161.822,16.886,2303.2,21.429,61,0,none
2025-01-10T00:00:00Z,M023,high_load,55.207,2.833,161.83,16.414,2290.1,13.967,62,0,none
2025-01-10T06:00:00Z,M023,high_load,59.685,2.681,162.449,17.037,2319.7,17.598,62,0,none
2025-01-10T12:00:00Z,M023,idle,39.916,1.168,111.346,3.682,670.2,24.606,62,0,none
2025-01-10T18:00:00Z,M023,idle,36.534,0.788,109.907,3.72,661.4,19.272,62,0,none
2025-01-11T00:00:00Z,M023,idle,34.904,0.907,109.185,5.066,667.6,14.586,63,0,none
2025-01-11T06:00:00Z,M023,idle,37.567,0.917,110.313,5.823,544.7,17.94,63,0,none
2025-01-11T12:00:00Z,M023,idle,39.069,0.786,108.492,4.326,653.0,25.895,63,0,none
2025-01-11T18:00:00Z,M023,load,49.462,1.909,136.635,11.648,1576.4,20.765,63,0,none
2025-01-12T00:00:00Z,M023,load,48.039,1.605,134.195,10.11,1668.7,13.608,64,0,none
2025-01-12T06:00:00Z,M023,load,49.918,2.023,132.823,11.112,1555.7,17.94,64,0,none
2025-01-12T12:00:00Z,M023,load,50.563,1.922,140.11,11.584,1648.0,23.569,64,0,none
2025-01-12T18:00:00Z,M023,load,51.936,2.26,142.885,11.807,1585.6,22.17,64,0,none
2025-01-13T00:00:00Z,M023,load,48.355,1.786,142.658,10.932,1595.3,15.669,65,0,none
2025-01-13T06:00:00Z,M023,load,51.242,1.816,137.732,9.908,1557.4,17.424,65,0,none
2025-01-13T12:00:00Z,M023,load,50.459,1.679,134.714,11.715,1728.4,24.491,65,0,none
2025-01-13T18:00:00Z,M023,load,53.032,1.943,141.27,11.901,1668.5,21.196,65,0,none
2025-01-14T00:00:00Z,M023,load,50.84,1.764,143.192,11.43,1647.6,14.005,66,0,none
2025-01-14T06:00:00Z,M023,load,51.331,1.957,143.702,11.68,1652.2,17.728,66,0,none
2025-01-14T12:00:00Z,M023,load,49.301,2.004,145.669,11.176,1452.9,23.454,66,0,none
2025-01-14T18:00:00Z,M023,load,50.127,1.647,144.236,11.449,1496.2,21.084,66,0,none
2025-01-15T00:00:00Z,M023,high_load,59.546,2.707,162.195,17.336,2310.9,14.235,67,0,none
2025-01-15T06:00:00Z,M023,high_load,60.823,2.453,159.844,15.704,2457.7,17.613,67,0,none
2025-01-15T12:00:00Z,M023,high_load,62.763,2.743,160.922,15.817,2339.0,24.316,67,0,none
2025-01-15T18:00:00Z,M023,high_load,60.965,2.645,163.586,15.826,2334.1,21.761,67,0,none
2025-01-16T00:00:00Z,M023,high_load,59.271,3.023,160.47,15.562,2285.1,15.83,68,0,none
2025-01-16T06:00:00Z,M023,high_load,61.995,2.65,157.233,16.337,2348.3,19.642,68,0,none
2025-01-16T12:00:00Z,M023,idle,38.563,0.969,109.617,4.309,580.1,24.029,68,0,none
2025-01-16T18:00:00Z,M023,idle,40.486,0.904,111.372,4.476,670.6,21.165,68,0,none
2025-01-17T00:00:00Z,M023,idle,35.264,0.81,110.976,4.217,668.2,13.976,69,0,none
2025-01-17T06:00:00Z,M023,idle,37.296,1.14,105.748,4.794,588.4,18.197,69,0,none
2025-01-17T12:00:00Z,M023,idle,40.23,0.927,112.222,5.053,650.3,25.796,69,0,none
2025-01-17T18:00:00Z,M023,load,50.262,1.769,135.714,11.159,1519.2,21.841,69,0,none
2025-01-18T00:00:00Z,M023,load,48.246,1.919,136.708,11.325,1528.6,14.827,70,0,none
2025-01-18T06:00:00Z,M023,load,49.198,1.747,136.379,12.498,1570.3,17.331,70,0,none
2025-01-18T12:00:00Z,M023,load,53.309,2.046,133.031,11.314,1605.6,23.909,70,0,none
2025-01-18T18:00:00Z,M023,load,49.091,2.04,136.841,11.32,1680.8,21.452,70,0,none
2025-01-19T00:00:00Z,M023,load,49.512,1.736,141.641,10.393,1655.9,14.292,71,0,none
2025-01-19T06:00:00Z,M023,load,49.594,1.859,140.368,11.147,1577.9,19.461,71,0,none
2025-01-19T12:00:00Z,M023,load,52.73,2.356,137.509,11.902,1569.4,24.587,71,0,none
2025-01-19T18:00:00Z,M023,load,50.286,1.9,146.612,10.336,1590.2,21.401,71,0,none
2025-01-20T00:00:00Z,M023,load,48.223,1.95,138.917,11.877,1626.2,15.127,72,0,none
2025-01-20T06:00:00Z,M023,load,50.88,1.995,136.578,11.978,1643.7,18.226,72,0,none
2025-01-20T12:00:00Z,M023,load,53.328,1.964,133.445,10.553,1442.0,24.132,72,0,none
2025-01-20T18:00:00Z,M023,load,50.3,2.098,137.327,12.244,1544.6,19.786,72,0,none
2025-01-21T00:00:00Z,M023,high_load,58.635,2.57,160.509,16.639,2358.2,15.522,73,0,none
2025-01-21T06:00:00Z,M023,high_load,60.229,4.713,160.329,17.465,2440.0,19.561,73,1,bearing_wear
2025-01-21T12:00:00Z,M023,high_load,60.092,2.626,157.542,16.544,2258.4,25.971,73,0,none
2025-01-21T18:00:00Z,M023,high_load,60.328,2.596,165.77,17.518,2397.0,20.78,73,0,none
2025-01-22T00:00:00Z,M023,high_load,69.266,2.756,155.067,17.133,2231.0,16.491,74,1,cooling_degradation
2025-01-22T06:00:00Z,M023,high_load,58.738,2.434,159.133,16.152,2220.8,18.369,74,0,none
2025-01-22T12:00:00Z,M023,idle,40.206,0.891,109.971,3.712,590.6,24.708,74,0,none
2025-01-22T18:00:00Z,M023,idle,36.641,1.037,113.121,4.423,529.9,21.228,74,0,none
2025-01-23T00:00:00Z,M023,idle,34.462,0.826,111.346,4.864,570.3,15.139,75,0,none
2025-01-23T06:00:00Z,M023,idle,37.282,1.103,109.174,4.571,560.6,19.359,75,0,none
2025-01-23T12:00:00Z,M023,idle,38.999,1.127,109.974,4.066,623.8,24.979,75,0,none
2025-01-23T18:00:00Z,M023,load,52.367,2.065,135.976,11.082,1544.1,22.62,75,0,none
2025-01-24T00:00:00Z,M023,load,52.118,1.86,139.663,10.858,1590.6,14.644,76,0,none
2025-01-24T06:00:00Z,M023,load,57.964,1.687,138.53,10.841,1556.4,17.967,76,1,cooling_degradation
2025-01-24T12:00:00Z,M023,load,49.806,1.875,140.804,11.506,1532.6,25.244,76,0,none
2025-01-24T18:00:00Z,M023,load,52.968,2.103,137.116,11.613,1620.0,21.998,76,0,none
2025-01-25T00:00:00Z,M023,load,47.857,2.368,138.797,11.356,1593.5,15.032,77,0,none
2025-01-25T06:00:00Z,M023,load,51.935,2.191,133.186,10.891,1606.3,17.981,77,0,none
2025-01-25T12:00:00Z,M023,load,51.339,1.87,139.041,11.273,1646.2,23.689,77,0,none
2025-01-25T18:00:00Z,M023,load,50.886,2.221,139.488,11.097,1482.9,22.04,77,0,none
2025-01-26T00:00:00Z,M023,load,49.625,2.137,137.109,12.169,1757.7,15.022,78,0,none
2025-01-26T06:00:00Z,M023,load,51.137,1.746,136.944,11.746,1581.9,19.843,78,0,none
2025-01-26T12:00:00Z,M023,load,53.465,1.972,133.23,11.385,1556.2,25.005,78,0,none
2025-01-26T18:00:00Z,M023,load,52.211,1.943,137.182,11.848,1603.6,21.38,78,0,none
2025-01-27T00:00:00Z,M023,high_load,58.261,2.813,159.136,16.782,2400.3,15.111,79,0,none
2025-01-27T06:00:00Z,M023,high_load,61.029,2.875,159.447,16.843,2314.1,18.35,79,0,none
2025-01-27T12:00:00Z,M023,high_load,65.041,2.481,159.825,16.654,2247.7,24.247,79,0,none
2025-01-27T18:00:00Z,M023,high_load,60.394,2.478,160.141,15.928,2320.2,21.679,79,0,none
2025-01-28T00:00:00Z,M023,high_load,60.058,2.572,163.463,16.432,2276.0,14.75,80,0,none
2025-01-28T06:00:00Z,M023,high_load,60.098,4.724,160.949,15.906,2351.9,17.482,80,1,bearing_wear
2025-01-28T12:00:00Z,M023,idle,38.971,0.885,111.883,3.034,583.1,24.707,80,0,none
2025-01-28T18:00:00Z,M023,idle,39.457,0.973,105.062,5.201,617.3,21.417,80,0,none
2025-01-29T00:00:00Z,M023,idle,35.379,0.988,110.184,4.571,687.8,15.296,81,0,none
2025-01-29T06:00:00Z,M023,idle,36.281,0.98,110.436,4.502,559.9,19.501,81,0,none
2025-01-29T12:00:00Z,M023,idle,41.818,0.768,107.205,5.013,616.8,25.337,81,0,none
2025-01-29T18:00:00Z,M023,load,50.969,2.1,136.744,11.841,1524.2,20.775,81,0,none
2025-01-30T00:00:00Z,M023,load,50.598,2.051,135.351,11.847,1637.3,15.736,82,0,none
2025-01-30T06:00:00Z,M023,load,50.778,1.967,139.359,10.857,1538.8,18.113,82,0,none
2025-01-30T12:00:00Z,M023,load,54.06,2.251,138.027,11.997,1461.8,25.088,82,0,none
2025-01-30T18:00:00Z,M023,load,51.317,1.963,133.293,11.447,1579.3,21.237,82,0,none
2025-01-31T00:00:00Z,M023,load,50.497,1.788,135.016,11.185,1536.3,14.015,83,0,none
2025-01-31T06:00:00Z,M023,load,51.896,2.093,140.499,10.159,1624.9,19.41,83,0,none
2025-01-31T12:00:00Z,M023,load,52.473,2.169,139.154,12.141,1553.4,25.984,83,0,none
2025-01-31T18:00:00Z,M023,load,51.101,1.995,133.158,13.284,1517.3,22.285,83,0,none
2025-02-01T00:00:00Z,M023,load,50.361,2.137,139.494,11.344,1603.1,15.593,84,0,none
2025-02-01T06:00:00Z,M023,load,52.017,2.268,137.954,12.31,1537.1,21.009,84,0,none
2025-02-01T12:00:00Z,M023,load,51.098,1.903,141.779,11.457,1674.6,25.053,84,0,none
2025-02-01T18:00:00Z,M023,load,50.619,1.842,133.579,10.607,1557.0,20.992,84,0,none
2025-02-02T00:00:00Z,M023,high_load,58.418,2.794,157.073,16.192,2363.3,15.791,85,0,none
2025-02-02T06:00:00Z,M023,high_load,60.965,2.889,160.899,16.625,2251.9,19.913,85,0,none
2025-02-02T12:00:00Z,M023,high_load,63.089,2.9,161.864,15.514,2237.4,25.532,85,0,none
2025-02-02T18:00:00Z,M023,high_load,58.93,2.988,158.445,16.304,2199.8,21.339,85,0,none
2025-02-03T00:00:00Z,M023,high_load,58.356,2.499,163.989,16.426,2265.1,15.114,86,0,none
2025-02-03T06:00:00Z,M023,high_load,59.812,2.756,157.33,16.605,2301.4,18.88,86,0,none
2025-02-03T12:00:00Z,M023,idle,41.094,0.992,110.659,4.863,667.2,24.665,86,0,none
2025-02-03T18:00:00Z,M023,idle,38.192,1.207,115.48,4.484,632.0,21.693,86,0,none
2025-02-04T00:00:00Z,M023,idle,35.549,1.17,106.76,3.589,617.3,15.317,87,0,none
2025-02-04T06:00:00Z,M023,idle,36.256,0.872,105.291,4.754,640.6,19.69,87,0,none
2025-02-04T12:00:00Z,M023,idle,39.027,1.133,108.856,4.113,607.1,25.534,87,0,none
2025-02-04T18:00:00Z,M023,load,49.145,2.027,135.944,12.778,1701.0,22.04,87,0,none
2025-02-05T00:00:00Z,M023,load,49.306,2.159,136.033,11.111,1615.9,16.245,88,0,none
2025-02-05T06:00:00Z,M023,load,49.734,2.015,135.14,11.024,1623.9,18.764,88,0,none
2025-02-05T12:00:00Z,M023,load,51.03,2.014,131.805,11.138,1642.3,24.916,88,0,none
2025-02-05T18:00:00Z,M023,load,52.805,1.818,135.509,10.839,1653.9,20.462,88,0,none
2025-02-06T00:00:00Z,M023,load,46.207,1.997,138.656,11.395,1637.3,14.737,89,0,none
2025-02-06T06:00:00Z,M023,load,52.648,2.236,137.111,12.057,1517.7,18.438,89,0,none
2025-02-06T12:00:00Z,M023,load,53.147,2.248,136.097,11.451,1561.6,25.051,89,0,none
2025-02-06T18:00:00Z,M023,load,51.473,2.39,137.53,11.09,1477.8,22.051,89,0,none
2025-02-07T00:00:00Z,M023,load,51.729,2.158,140.73,11.806,1556.4,15.826,90,0,none
2025-02-07T06:00:00Z,M023,load,49.48,2.173,138.344,11.271,1602.9,18.966,90,0,none
2025-02-07T12:00:00Z,M023,load,51.202,1.841,134.884,10.953,1572.3,25.565,90,0,none
2025-02-07T18:00:00Z,M023,load,51.784,2.036,132.429,11.704,1506.2,22.591,90,0,none
2025-02-08T00:00:00Z,M023,high_load,59.649,2.605,161.181,16.618,2408.8,15.623,91,0,none
2025-02-08T06:00:00Z,M023,high_load,59.631,2.76,162.124,17.423,2273.4,19.763,91,0,none
2025-02-08T12:00:00Z,M023,high_load,66.297,2.933,160.124,17.266,2183.5,26.422,91,0,none
2025-02-08T18:00:00Z,M023,high_load,61.002,3.172,159.101,17.408,2207.0,22.254,91,0,none
2025-02-09T00:00:00Z,M023,high_load,61.075,2.741,164.361,16.464,2374.0,16.607,92,0,none
2025-02-09T06:00:00Z,M023,high_load,61.584,2.902,160.952,16.643,2288.3,18.463,92,0,none
2025-02-09T12:00:00Z,M023,idle,37.95,1.103,108.614,5.523,652.0,23.646,92,0,none
2025-02-09T18:00:00Z,M023,idle,38.137,1.117,108.188,5.22,542.5,21.732,92,0,none
2025-02-10T00:00:00Z,M023,idle,36.454,1.099,111.49,4.252,594.4,17.688,93,0,none
2025-02-10T06:00:00Z,M023,idle,37.507,1.167,107.9,6.108,675.3,19.397,93,0,none
2025-02-10T12:00:00Z,M023,idle,41.626,0.754,105.53,5.275,666.3,26.466,93,0,none
2025-02-10T18:00:00Z,M023,load,50.066,2.138,137.457,11.887,1603.1,21.15,93,0,none
2025-02-11T00:00:00Z,M023,load,50.919,2.084,139.543,12.253,1586.0,16.911,94,0,none
2025-02-11T06:00:00Z,M023,load,52.706,1.977,133.928,11.037,1550.1,19.775,94,0,none
2025-02-11T12:00:00Z,M023,load,53.889,2.183,139.189,11.588,1562.1,24.876,94,0,none
2025-02-11T18:00:00Z,M023,load,50.259,2.236,138.662,11.686,1604.3,22.296,94,0,none
2025-02-12T00:00:00Z,M023,load,49.739,2.062,141.696,11.94,1595.6,15.523,95,0,none
2025-02-12T06:00:00Z,M023,load,51.826,2.137,139.011,10.87,1580.6,20.374,95,0,none
2025-02-12T12:00:00Z,M023,load,54.091,1.835,133.142,11.798,1666.7,24.366,95,0,none
2025-02-12T18:00:00Z,M023,load,50.334,2.037,140.926,11.81,1547.8,22.421,95,0,none
2025-02-13T00:00:00Z,M023,load,47.253,1.854,138.897,11.239,1594.0,15.282,96,0,none
2025-02-13T06:00:00Z,M023,load,53.05,2.133,142.364,10.579,1525.0,19.916,96,0,none
